id,name,source,prescription_required,retail_price,discounted_price,manufacturer,quantity,packaging_form,salts,salts_encoded,packaging_encoded,manufacturer_encoded,quantity_numeric,retail_price_scaled,discounted_price_scaled,text_representation,cluster_id,pca_x,pca_y
source_2-39742,dolorox 20mg tablet,source_2,True,30.0,24.6,alpic remedies ltd,20,strip,piroxicam 20mg,629,57,19,20.0,-0.1480109518754344,-0.17082568078706942,dolorox 20mg tablet piroxicam 20mg strip,1,-0.02214418,0.3001576
source_6-75977,dolorub active gel,source_6,False,67.5,57.38,micro labs,30g Gel in Tube,TUBE,diclofenac + linseed oil + menthol + methyl salicylate,257,43,176,30.0,-0.0989990058803619,-0.10885497646726902,dolorub active gel diclofenac + linseed oil + menthol + methyl salicylate TUBE,3,0.23511331,-0.010110092
source_7-90582,dolorylmr tablet,source_7,True,143.3909250764526,115.28856905660376,shrion pharmaceuticals,10 tablets,strip,aceclofenac (100mg) + paracetamol (325mg) + chlorzoxazone (250mg),3,57,233,10.0,0.00018931202265641518,0.000621375289580718,dolorylmr tablet aceclofenac (100mg) + paracetamol (325mg) + chlorzoxazone (250mg) strip,4,-0.24975163,-0.041642044
source_2-39744,dolorylp tablet,source_2,True,31.9,26.16,shrion pharmaceuticals,10 tablets,strip,"aceclofenac 100mg,paracetamol/acetaminophen 500mg",52,57,233,10.0,-0.14552767994501736,-0.16787649534659083,"dolorylp tablet aceclofenac 100mg,paracetamol/acetaminophen 500mg strip",4,-0.29984426,-0.11745557
source_6-75978,dolosac 75mg injection,source_6,True,12.0,10.56,cipla ltd,3ml Injection,INJECTION,diclofenac sodium,276,31,65,3.0,-0.17153668595306917,-0.19736834975137685,dolosac 75mg injection diclofenac sodium INJECTION,2,0.25905144,-0.10323263
source_6-75979,dolosac gel,source_6,True,82.5,72.6,cipla ltd,30g Gel in Tube,TUBE,diclofenac + linseed oil + menthol + methyl salicylate,257,43,65,30.0,-0.0793942274823329,-0.08008151338772779,dolosac gel diclofenac + linseed oil + menthol + methyl salicylate TUBE,3,0.28984466,-0.07029206
source_7-90585,dolosacp 25mg75mg injection,source_7,True,143.3909250764526,115.28856905660376,sac pharmaceuticals,75,injection,diclofenac (25mg) + paracetamol (75mg),246,56,222,75.0,0.00018931202265641518,0.000621375289580718,dolosacp 25mg75mg injection diclofenac (25mg) + paracetamol (75mg) injection,2,0.03381437,-0.33229652
source_6-75980,dolosac p injection,source_6,True,19.9,17.51,cipla ltd,2ml Injection,INJECTION,piroxicam,623,31,65,2.0,-0.16121150266344056,-0.18422935051334716,dolosac p injection piroxicam INJECTION,2,0.37736425,0.063284315
source_7-90586,dolosacpx 20mg injection,source_7,True,143.3909250764526,115.28856905660376,sac pharmaceuticals,20,injection,piroxicam (20mg),624,56,222,20.0,0.00018931202265641518,0.000621375289580718,dolosacpx 20mg injection piroxicam (20mg) injection,2,0.29369637,0.07661435
source_1-65268,dolosacpx 20mg tablet dt,source_1,True,49.9,43.912,sac pharmaceuticals,10,Strip | Tablet,piroxicam-20mg,638,42,222,10.0,-0.12200194586738257,-0.13431627743673433,dolosacpx 20mg tablet dt piroxicam-20mg Strip | Tablet,1,-0.07184666,0.29453257
source_6-75981,dolosac px dt tablets,source_6,True,49.9,43.91,cipla ltd,10 Tablet(s) in Strip,STRIP,piroxicam,623,38,65,10.0,-0.12200194586738257,-0.13432005844370928,dolosac px dt tablets piroxicam STRIP,1,0.0775181,0.32570368
source_6-75982,dolosac px injection,source_6,True,23.0,20.24,cipla ltd,2ml Injection,INJECTION,piroxicam,623,31,65,2.0,-0.15715984846118125,-0.17906827599250963,dolosac px injection piroxicam INJECTION,2,0.39575037,0.08837088
source_6-75983,dolosac tablets,source_6,True,4.0,3.52,cipla ltd,10 Tablet(s) in Strip,STRIP,chlorzoxazone + diclofenac potassium + paracetamol,207,38,65,10.0,-0.1819925677653513,-0.2106774943032803,dolosac tablets chlorzoxazone + diclofenac potassium + paracetamol STRIP,4,-0.10265279,-0.10404898
source_7-90588,dolosactr 50mg injection,source_7,True,143.3909250764526,115.28856905660376,sac pharmaceuticals,50,injection,tramadol (50mg),710,56,222,50.0,0.00018931202265641518,0.000621375289580718,dolosactr 50mg injection tramadol (50mg) injection,2,0.1198851,-0.2251116
source_6-75984,dolosac tr injection,source_6,True,143.3909250764526,115.28856905660376,cipla ltd,2ml Injection,INJECTION,tramadol,707,31,65,2.0,0.00018931202265641518,0.000621375289580718,dolosac tr injection tramadol INJECTION,2,0.18104373,-0.20621377
source_2-39751,dolosactrp 325mg375mg tablet,source_2,True,50.0,41.0,sac pharmaceuticals,375,strip,"paracetamol/acetaminophen 325mg,tramadol 37.5mg",605,57,222,375.0,-0.12187124734472905,-0.13982142359229435,"dolosactrp 325mg375mg tablet paracetamol/acetaminophen 325mg,tramadol 37.5mg strip",4,-0.29499736,-0.2306332
source_7-90589,dolosactrp 375mg325mg tablet,source_7,True,143.3909250764526,115.28856905660376,sac pharmaceuticals,325,strip,tramadol (37.5mg) + paracetamol (325mg),709,57,222,325.0,0.00018931202265641518,0.000621375289580718,dolosactrp 375mg325mg tablet tramadol (37.5mg) + paracetamol (325mg) strip,4,-0.26938277,-0.23801391
source_6-75985,dolosac trp tablets,source_6,True,50.0,44.0,cipla ltd,10 Tablet(s) in Strip,STRIP,paracetamol + tramadol,564,38,65,10.0,-0.12187124734472905,-0.1341499131298355,dolosac trp tablets paracetamol + tramadol STRIP,4,-0.18197508,-0.22407465
source_7-90590,dolosafe 375mg325mg tablet,source_7,True,143.3909250764526,115.28856905660376,tidal laboratories pvt ltd,325,strip,tramadol (37.5mg) + paracetamol (325mg),709,57,251,325.0,0.00018931202265641518,0.000621375289580718,dolosafe 375mg325mg tablet tramadol (37.5mg) + paracetamol (325mg) strip,4,-0.24911383,-0.23954242
source_7-90591,dolosafe d tablet,source_7,True,143.3909250764526,115.28856905660376,tidal healthcare pvt ltd,10 tablets,strip,tramadol (37.5mg) + paracetamol (325mg),709,57,250,10.0,0.00018931202265641518,0.000621375289580718,dolosafe d tablet tramadol (37.5mg) + paracetamol (325mg) strip,4,-0.2624731,-0.2109684
source_6-75986,dolosafe d tablets,source_6,True,104.5,91.96,tidal laboratories pvt ltd,10 Tablet(s) in Strip,STRIP,tramadol(37.5 mg) + domperidone(10.0 mg) + paracetamol / acetaminophen(325.0 mg),715,38,251,10.0,-0.05064055249855704,-0.04348136586999332,dolosafe d tablets tramadol(37.5 mg) + domperidone(10.0 mg) + paracetamol / acetaminophen(325.0 mg) STRIP,4,-0.2384249,-0.2419506
source_6-75987,dolosafe tablet,source_6,True,43.45,38.24,tidal laboratories pvt ltd,10 Tablet(s) in Strip,STRIP,tramadol(37.5 mg) + paracetamol / acetaminophen(325.0 mg),716,38,251,10.0,-0.13043200057853505,-0.1450392132177565,dolosafe tablet tramadol(37.5 mg) + paracetamol / acetaminophen(325.0 mg) STRIP,4,-0.2788475,-0.23261149
source_1-65269,dolosafe tablet 10s,source_1,True,162.0,142.6,tidal laboratories pvt ltd,10,Strip | Tablet,paracetamol-325mg + tramadol-37.5mg,591,42,251,10.0,0.02451109802722077,0.052253730736312114,dolosafe tablet 10s paracetamol-325mg + tramadol-37.5mg Strip | Tablet,4,-0.28331125,-0.17806022
source_6-75988,dolosaid p strip of 10 tablets,source_6,True,59.0,59.0,univentis medicare ltd,10 Tablet(s) in Strip,STRIP,aceclofenac(100.0 mg) + paracetamol / acetaminophen(325.0 mg),70,38,264,10.0,-0.11010838030591166,-0.10579236081754124,dolosaid p strip of 10 tablets aceclofenac(100.0 mg) + paracetamol / acetaminophen(325.0 mg) STRIP,4,-0.25271204,-0.050080046
source_6-75989,dolosaid sp strip of 10 tablets,source_6,True,102.0,86.7,univentis medicare ltd,10 Tablet(s) in Strip,STRIP,serratiopeptidase(10.0 mg) + aceclofenac(100.0 mg) + paracetamol / acetaminophen(325.0 mg),693,38,264,10.0,-0.053908015564895204,-0.053425414214171164,dolosaid sp strip of 10 tablets serratiopeptidase(10.0 mg) + aceclofenac(100.0 mg) + paracetamol / acetaminophen(325.0 mg) STRIP,4,-0.23852095,-0.09916238
source_6-75990,dolosaid tp 4mg strip of 10 tablets,source_6,True,185.0,185.0,univentis medicare ltd,10 Tablet(s) in Strip,STRIP,aceclofenac(100.0 mg) + thiocolchicoside(4.0 mg) + paracetamol / acetaminophen(325.0 mg),76,38,264,10.0,0.054571758237531895,0.1324110786057306,dolosaid tp 4mg strip of 10 tablets aceclofenac(100.0 mg) + thiocolchicoside(4.0 mg) + paracetamol / acetaminophen(325.0 mg) STRIP,4,-0.23768449,-0.08762298
source_6-75991,dolosaid tp 8mg strip of 10 tablets,source_6,True,235.0,235.0,albert david ltd,10 Tablet(s) in Strip,STRIP,aceclofenac(100.0 mg) + thiocolchicoside(8.0 mg) + paracetamol / acetaminophen(325.0 mg),78,38,12,10.0,0.11992101956429521,0.2269362529800448,dolosaid tp 8mg strip of 10 tablets aceclofenac(100.0 mg) + thiocolchicoside(8.0 mg) + paracetamol / acetaminophen(325.0 mg) STRIP,4,-0.23262267,-0.085325725
source_1-65271,dolosal gel 30 gm,source_1,True,110.0,96.8,saltire remedies pvt ltd,30,Tube | Gel,aceclofenac-1.5%w/w + capsaicin-0.01%w/w + linseed oil-3%w/w + menthol-5%w/w + methyl salicylate-10%w/w,86,47,224,30.0,-0.04345213375261307,-0.0343313289905597,dolosal gel 30 gm aceclofenac-1.5%w/w + capsaicin-0.01%w/w + linseed oil-3%w/w + menthol-5%w/w + methyl salicylate-10%w/w Tube | Gel,3,0.25510588,-0.07643103
source_6-75992,dolosal injection,source_6,True,27.0,22.95,salveo lifecare,2ml Injection,INJECTION,tramadol,707,31,226,2.0,-0.15193190755504019,-0.17394501154142178,dolosal injection tramadol INJECTION,2,0.18229872,-0.25195715
source_6-75994,dolosal mr strip of 10 tablets,source_6,False,295.0,259.6,medilab india,10 Tablet(s) in Strip,STRIP,gloria superba(8.0 mg) + boswelia serrata(400.0 mg) + curcuma longa(25.0 mg),396,38,169,10.0,0.1983401331564112,0.2734426387722074,dolosal mr strip of 10 tablets gloria superba(8.0 mg) + boswelia serrata(400.0 mg) + curcuma longa(25.0 mg) STRIP,1,-0.032282326,0.07192766
source_7-90592,dolosal p 375mg325mg tablet,source_7,True,143.3909250764526,115.28856905660376,salveo lifecare,325,strip,tramadol (37.5mg) + paracetamol (325mg),709,57,226,325.0,0.00018931202265641518,0.000621375289580718,dolosal p 375mg325mg tablet tramadol (37.5mg) + paracetamol (325mg) strip,4,-0.2582132,-0.24768762
source_6-75995,dolosal p tablets,source_6,True,55.0,48.4,salveo lifecare,10 Tablet(s) in Strip,STRIP,paracetamol + tramadol,564,38,226,10.0,-0.11533632121205273,-0.12583169778489586,dolosal p tablets paracetamol + tramadol STRIP,4,-0.21079895,-0.20884919
source_2-39755,dolosan 400mg325mg tablet,source_2,True,8.7,7.13,abbott,325,strip,"ibuprofen 400mg,paracetamol/acetaminophen 325mg",415,57,2,325.0,-0.17584973720063557,-0.2038527767134548,"dolosan 400mg325mg tablet ibuprofen 400mg,paracetamol/acetaminophen 325mg strip",4,-0.26430964,-0.19494413
source_6-75996,dolosant p bottle of 60ml suspension,source_6,True,52.0,45.76,pleasant care pharma,60ml Suspension in Bottle,BOTTLE,aceclofenac(100.0 mg) + paracetamol / acetaminophen(125.0 mg),69,2,207,60.0,-0.11925727689165852,-0.13082262699185965,dolosant p bottle of 60ml suspension aceclofenac(100.0 mg) + paracetamol / acetaminophen(125.0 mg) BOTTLE,0,0.051623266,-0.41562346
source_2-39756,dolosant p suspension,source_2,True,35.5,29.11,pleasant pharmaceuticals pvt ltd,100 ml,bottle,"aceclofenac 100mg/5ml,paracetamol/acetaminophen 12",57,55,208,100.0,-0.14082253312949042,-0.1622995100585063,"dolosant p suspension aceclofenac 100mg/5ml,paracetamol/acetaminophen 12 bottle",0,-0.006211191,-0.39839178
source_2-39757,dolosap tablet,source_2,True,100.0,82.0,proliva pharmaceuticals,10 tablets,strip,"aceclofenac 100mg,paracetamol/acetaminophen 325mg,",51,57,214,10.0,-0.056521986017965736,-0.062310780605356705,"dolosap tablet aceclofenac 100mg,paracetamol/acetaminophen 325mg, strip",4,-0.29366854,-0.1473145
source_1-65272,dolosap tablet 10s,source_1,True,100.0,88.0,proliva pharmaceuticals,10,Strip | Tablet,aceclofenac-100mg + paracetamol-325mg + serratiopeptidase-15mg,94,42,214,10.0,-0.056521986017965736,-0.050967759680439,dolosap tablet 10s aceclofenac-100mg + paracetamol-325mg + serratiopeptidase-15mg Strip | Tablet,4,-0.2794102,-0.06812877
source_7-90595,doloscan 50mg tablet,source_7,True,143.3909250764526,115.28856905660376,medishri healthcare,50,strip,tapentadol (50mg),699,57,171,50.0,0.00018931202265641518,0.000621375289580718,doloscan 50mg tablet tapentadol (50mg) strip,1,-0.06991953,0.18058774
source_1-65273,doloscan50 tablet 10s,source_1,True,180.0,158.4,medishri healthcare pvt ltd,10,Strip | Tablet,tapentadol-50mg,700,42,172,10.0,0.04803683210485556,0.08212368583859543,doloscan50 tablet 10s tapentadol-50mg Strip | Tablet,1,-0.120712295,0.24046725
source_7-90596,dolosec sp 100mg500mg15mg tablet,source_7,True,60.0,58.2,care formulations,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (500mg) + serratiopeptidase (15mg),11,57,54,10.0,-0.10880139507937639,-0.10730476360753026,dolosec sp 100mg500mg15mg tablet aceclofenac (100mg) + paracetamol (500mg) + serratiopeptidase (15mg) strip,4,-0.28264546,-0.101968005
source_2-39759,dolosec tablet,source_2,True,80.0,65.6,anvi pharmaceuticals,10 tablets,strip,"domperidone 10mg,paracetamol/acetaminophen 325mg,t",325,57,22,10.0,-0.08266169054867106,-0.09331503780013178,"dolosec tablet domperidone 10mg,paracetamol/acetaminophen 325mg,t strip",4,-0.26794097,-0.14125286
source_7-90598,dolosen 650mg tablet,source_7,False,16.0,15.5,sentosa geigy india labs ltd,10.0 tablets in 1 strip,strip,paracetamol (650mg),561,57,232,10.0,-0.1663087450469281,-0.1880292625231946,dolosen 650mg tablet paracetamol (650mg) strip,4,-0.22343795,-0.09319923
source_7-90599,dolosen p 50mg325mg tablet,source_7,True,36.0,34.9,sentosa geigy india labs ltd,10.0 tablets in 1 strip,strip,diclofenac (50mg) + paracetamol (325mg),248,57,232,10.0,-0.14016904051622278,-0.1513534948659607,dolosen p 50mg325mg tablet diclofenac (50mg) + paracetamol (325mg) strip,4,-0.22540785,-0.1131119
source_1-65275,doloser ap 100mg325mg15mg tablet,source_1,True,79.0,69.52,global health care,10,Strip | Tablet,aceclofenac-100mg + paracetamol-325mg + serratiopeptidase-15mg,94,42,109,10.0,-0.08396867577520634,-0.08590426412918555,doloser ap 100mg325mg15mg tablet aceclofenac-100mg + paracetamol-325mg + serratiopeptidase-15mg Strip | Tablet,4,-0.29604253,-0.062234122
source_7-90601,doloserch 100mg375mg tablet,source_7,True,143.3909250764526,115.28856905660376,healthkind labs pvt ltd,375,strip,nimesulide (100mg) + paracetamol (375mg),476,57,114,375.0,0.00018931202265641518,0.000621375289580718,doloserch 100mg375mg tablet nimesulide (100mg) + paracetamol (375mg) strip,4,-0.2095226,-0.12437914
source_7-90602,doloserch mf oral suspension,source_7,True,143.3909250764526,115.28856905660376,healthkind labs pvt ltd,100 ml,bottle,mefenamic acid (50mg) + paracetamol (125mg),452,55,114,100.0,0.00018931202265641518,0.000621375289580718,doloserch mf oral suspension mefenamic acid (50mg) + paracetamol (125mg) bottle,0,0.044455137,-0.3996858
source_6-75997,doloserch mf syrup 60ml,source_6,True,49.0,43.12,healthkind labs pvt ltd,60ml Syrup in Bottle,BOTTLE,mefenamic acid + paracetamol,454,2,114,60.0,-0.12317823257126433,-0.13581355619882346,doloserch mf syrup 60ml mefenamic acid + paracetamol BOTTLE,0,0.062237903,-0.4451053
source_6-75998,doloserch tablets,source_6,True,38.0,33.44,healthkind labs pvt ltd,10 Tablet(s) in Strip,STRIP,nimesulide + paracetamol,483,38,114,10.0,-0.13755507006315226,-0.15411362995769068,doloserch tablets nimesulide + paracetamol STRIP,4,-0.15409264,-0.1433802
source_1-65277,doloset 20mg tablet dt,source_1,True,35.0,30.8,amwin pharmaceuticals,10,Strip | Tablet,piroxicam-20mg,638,42,20,10.0,-0.14147602574275805,-0.15910455916465446,doloset 20mg tablet dt piroxicam-20mg Strip | Tablet,1,-0.09611705,0.30514762
source_7-90604,doloset injection,source_7,True,143.3909250764526,115.28856905660376,nova indus pharmaceuticals,1 vial,injection,tramadol (50mg),710,56,190,1.0,0.00018931202265641518,0.000621375289580718,doloset injection tramadol (50mg) injection,2,0.13600753,-0.23610595
source_2-39761,dolosetsr tablet,source_2,True,78.0,63.96,nova indus pharmaceuticals,10 tablets,strip,tramadol 100mg,711,57,190,10.0,-0.0852756610017416,-0.09641546351960927,dolosetsr tablet tramadol 100mg strip,1,-0.18558091,0.09647325
source_7-90606,dolosic mr 100mg325mg250mg tablet,source_7,True,88.0,85.3,zemilon biotech,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (325mg) + chlorzoxazone (250mg),3,57,280,10.0,-0.07220580873638893,-0.05607211909665197,dolosic mr 100mg325mg250mg tablet aceclofenac (100mg) + paracetamol (325mg) + chlorzoxazone (250mg) strip,4,-0.2564801,-0.061226204
source_7-90607,dolosic p 100mg325mg tablet,source_7,True,38.0,36.8,zemilon biotech,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (325mg),2,57,280,10.0,-0.13755507006315226,-0.14776153823973676,dolosic p 100mg325mg tablet aceclofenac (100mg) + paracetamol (325mg) strip,4,-0.29174265,-0.07992101
source_7-90608,dolosic p oral suspension,source_7,True,50.0,48.5,zemilon biotech,60.0 ml in 1 bottle,bottle,aceclofenac (50mg) + paracetamol (125mg),20,55,280,60.0,-0.12187124734472905,-0.12564264743614723,dolosic p oral suspension aceclofenac (50mg) + paracetamol (125mg) bottle,0,0.019610224,-0.35286248
source_7-90609,dolosic sp 100mg325mg15mg tablet,source_7,True,91.0,88.2,zemilon biotech,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (325mg) + serratiopeptidase (15mg),7,57,280,10.0,-0.06828485305678314,-0.05058965898294174,dolosic sp 100mg325mg15mg tablet aceclofenac (100mg) + paracetamol (325mg) + serratiopeptidase (15mg) strip,4,-0.29069364,-0.10624109
source_1-65278,dolosig gel 30 gm,source_1,False,105.0,92.4,signity pharma pvt ltd,30,Tube | Gel,diclofenac-1.16%w/w + linseed oil-3%w/w + menthol-5%w/w + methyl salicylate-10%w/w,303,47,234,30.0,-0.049987059885289405,-0.042649544335499334,dolosig gel 30 gm diclofenac-1.16%w/w + linseed oil-3%w/w + menthol-5%w/w + methyl salicylate-10%w/w Tube | Gel,3,0.28948507,-0.068458535
source_2-39762,dolosiglp tablet,source_2,True,100.0,82.0,signity pharmaceuticals pvt ltd,10 tablets,strip,"lornoxicam 8mg,paracetamol/acetaminophen 325mg",442,57,235,10.0,-0.056521986017965736,-0.062310780605356705,"dolosiglp tablet lornoxicam 8mg,paracetamol/acetaminophen 325mg strip",4,-0.25063205,-0.06621842
source_7-90612,dolosig mr 100mg4mg tablet,source_7,True,205.36,199.0,signity pharmaceuticals pvt ltd,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + thiocolchicoside (4mg),13,57,235,10.0,0.08118197744978993,0.15887812743053856,dolosig mr 100mg4mg tablet aceclofenac (100mg) + thiocolchicoside (4mg) strip,1,-0.20724094,0.16333318
source_7-90613,dolosig sp 100mg325mg15mg tablet,source_7,True,85.0,82.4,signity pharmaceuticals pvt ltd,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (325mg) + serratiopeptidase (15mg),7,57,235,10.0,-0.07612676441599474,-0.06155457921036218,dolosig sp 100mg325mg15mg tablet aceclofenac (100mg) + paracetamol (325mg) + serratiopeptidase (15mg) strip,4,-0.29171598,-0.10029851
source_6-75999,dolosig sp strip of 10 tablets,source_6,True,100.0,100.0,signity pharmaceuticals pvt ltd,10 Tablet(s) in Strip,STRIP,aceclofenac(100.0 mg) + serratiopeptidase(15.0 mg) + paracetamol / acetaminophen(325.0 mg),74,38,235,10.0,-0.056521986017965736,-0.028281717830603587,dolosig sp strip of 10 tablets aceclofenac(100.0 mg) + serratiopeptidase(15.0 mg) + paracetamol / acetaminophen(325.0 mg) STRIP,4,-0.25489065,-0.09192843
source_1-65279,dolosmilerb capsule 10s,source_1,True,115.0,101.2,migliore life sciences,10,Strip | Capsule,aceclofenac-200mg + rabeprazole-20mg,109,41,178,10.0,-0.03691720761993675,-0.02601311364562004,dolosmilerb capsule 10s aceclofenac-200mg + rabeprazole-20mg Strip | Capsule,1,-0.062450804,0.091556735
source_2-39763,dolosmile rb tablet,source_2,True,86.0,70.52,migliore life sciences,10 tablets,strip,"aceclofenac 200mg,rabeprazole 20mg",64,57,178,10.0,-0.07481977918945946,-0.08401376064169926,"dolosmile rb tablet aceclofenac 200mg,rabeprazole 20mg strip",1,-0.15288657,0.19567664
